,259,525,2191,1453,814,1455,2480,3892,1719,3002,318,3391,3654,200,3659,2771,2516,3798,1110,729,3293,1887,3047,617,1897,2282,2295,3448
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.008620689655172414,0.0,0.09259259259259259,0.06896551724137931,0.0,0.02702702702702703,1.0,0.09259259259259259,0.0,0.02040816326530612,0.09523809523809523,0.0,0.02127659574468085,0.01694915254237288,0.0,0.0
729,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.01639344262295082,0.0,0.047619047619047616,0.014705882352941176,0.010526315789473684,0.022727272727272728,0.09259259259259259,1.0,0.0,0.017857142857142856,0.7272727272727273,0.0,0.018518518518518517,0.03076923076923077,0.0,0.0
3293,0.0,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.011627906976744186,0.0,0.02040816326530612,0.017857142857142856,0.0,1.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0051813471502590676
3047,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,0.0,0.0,0.015151515151515152,0.0,0.02702702702702703,0.039473684210526314,0.009523809523809525,0.018518518518518517,0.09523809523809523,0.7272727272727273,0.0,0.015151515151515152,1.0,0.0,0.015625,0.02666666666666667,0.0,0.0
617,0.7692307692307693,0.7213930348258707,0.0,0.7614213197969543,0.7835051546391752,0.647887323943662,0.8020833333333334,0.0,0.0,0.7524752475247525,0.8009950248756219,0.7386934673366834,0.0037313432835820895,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.785,0.0
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.008928571428571428,0.043478260869565216,0.057692307692307696,0.03571428571428571,0.0,0.25925925925925924,0.02127659574468085,0.018518518518518517,0.0,0.0,0.015625,0.0,1.0,0.01818181818181818,0.0,0.0
2282,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.1792452830188679,0.0,0.015151515151515152,0.014492753623188406,0.22784810126582278,0.022222222222222223,0.01694915254237288,0.03076923076923077,0.0,0.0,0.02666666666666667,0.0,0.01818181818181818,1.0,0.0,0.0
2295,0.7213930348258707,0.6926829268292682,0.0,0.7227722772277227,0.7525252525252525,0.6372093023255814,0.7614213197969543,0.0,0.0,0.7574257425742574,0.7621359223300971,0.7009803921568627,0.0037174721189591076,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.785,0.0,0.0,1.0,0.0
3448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12796208530805686,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,1.0
